Location,Code,Platinum,Gold,Silver,Bronze
Albania-AMC,35589590,0.1746,0.1746,0.1746,0.1746
Albania-Tirana,355422,0.1101,0.1059,0.1059,0.1038
Albania-Tirana,355423,0.1101,0.1059,0.1059,0.1038
Albania-Tirana,355424,0.1101,0.1059,0.1059,0.1038
Algeria,213,0.0514,0.049,0.0475,0.039
Algeria Cellular,2136,0.1907,0.176,0.173,0.155
Algeria Cellular-Djezzy,21370,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,21376,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,21377,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,213780,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,213781,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,2137899,0.273,0.257,0.219,0.2
Algeria Cellular-Djezzy,21379,0.273,0.257,0.219,0.2
Algeria Cellular-Wataniya,2135,0.3729,0.3384,0.255,0.2
Algeria-Algiers,21321,0.053,0.049,0.0455,0.0425
American Samoa,1684,0.0355,0.029,0.0224,0.0224
American Samoa Cellular,16842,0.0355,0.029,0.029,0.029
American Samoa Cellular,168473,0.0355,0.029,0.029,0.029
Andorra,376,0.0212,0.0212,0.0212,0.0204
Andorra Cellular,3763,0.1575,0.1575,0.1575,0.147
Andorra Cellular,3764,0.1575,0.1575,0.1575,0.147
Andorra Cellular,3765,0.1575,0.1575,0.1575,0.147
Andorra Cellular,3766,0.1575,0.1575,0.1575,0.147
Angola,244,0.0677,0.0662,0.0572,0.0562
Angola Cellular,2449,0.0672,0.0646,0.062,0.0615
Angola Cellular-Movicell,24491,0.0672,0.0551,0.0541,0.0551
Angola Cellular-Movicell,24499,0.0672,0.0551,0.0541,0.0551
Angola Cellular-Unitel,24492,0.0651,0.0551,0.0546,0.0535
Angola Cellular-Unitel,24493,0.0651,0.0551,0.0546,0.0535
Angola Cellular-Unitel,24494,0.0651,0.0551,0.0546,0.0535
Anguilla,1264,0.0893,0.0882,0.0882,0.0861
Anguilla Cellular,1264235,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264469,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264476,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264536,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264537,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264538,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264539,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264543,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,126458,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264729,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular,1264772,0.1731,0.1725,0.1725,0.1704
Anguilla Cellular-Digicel,1264581,0.164,0.1624,0.1624,0.1543
Anguilla Cellular-Digicel,1264582,0.164,0.1624,0.1624,0.1543
Anguilla Cellular-Digicel,1264583,0.164,0.1624,0.1624,0.1543
Anguilla Cellular-Digicel,1264584,0.164,0.1624,0.1624,0.1543
Antarctica,672,4.725,4.725,4.725,4.725
Antarctica-Norfolk Island,6723,0.7397,0.7251,0.3054,0.3026
Antigua,1268,0.1187,0.1182,0.1113,0.1087
Antigua Cellular,1268464,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268716,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268717,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268718,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268719,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,126872,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268732,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268734,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268736,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,1268764,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,126877,0.2047,0.1917,0.1917,0.1896
Antigua Cellular,126878,0.2047,0.1917,0.1917,0.1896
Antigua Cellular-Digicel,1268720,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268721,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268722,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268724,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268725,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268726,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268783,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268785,0.1944,0.1917,0.1917,0.1874
Antigua Cellular-Digicel,1268788,0.1944,0.1917,0.1917,0.1874
Argentina,54,0.0344,0.0242,0.0242,0.0242
Argentina Cellular,549,0.1704,0.148,0.0788,0.0788
Argentina Cellular-Buenos Aires,54911,0.1704,0.0709,0.0709,0.0709
Argentina-Bahia Blanca,54291,0.0096,0.0095,0.0095,0.0095
Argentina-Buenos Aires,5411,0.0095,0.008,0.008,0.008
Argentina-Campana,543489,0.0095,0.0095,0.0095,0.0095
Argentina-Cities,542293,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,542302,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,542362,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54237,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54332,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54343,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543461,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543462,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543464,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543476,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543541,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543543,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543571,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54372,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543783,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54379,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387400,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387401,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,5438742,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387431,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387432,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387434,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387435,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387436,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387437,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543874384,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543874385,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543874386,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543874387,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,543874388,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387439,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387495,0.0101,0.0101,0.0101,0.0101
Argentina-Cities,54387497,0.0101,0.0101,0.0101,0.0101
Argentina-Cordoba,54351,0.0095,0.0095,0.0095,0.0095
Argentina-Cordoba,54358,0.0095,0.0095,0.0095,0.0095
Argentina-La Pampa,54230,0.0095,0.0095,0.0095,0.0095
Argentina-La Plata,54221,0.0095,0.0095,0.0095,0.0095
Argentina-Lujan,542323,0.0095,0.0095,0.0095,0.0095
Argentina-Mar Del Plata,54223,0.0095,0.0095,0.0095,0.0095
Argentina-Mendoza,54261,0.0095,0.0095,0.0095,0.0095
Argentina-Neuquen,54299,0.0095,0.0095,0.0095,0.0095
Argentina-Pilar,54232,0.0095,0.0095,0.0095,0.0095
Argentina-Resistencia,54362,0.0095,0.0095,0.0095,0.0095
Argentina-Resistencia,543722,0.0095,0.0095,0.0095,0.0095
Argentina-Rosario,54341,0.0095,0.0095,0.0095,0.0095
Argentina-Salta,54387,0.026,0.026,0.026,0.026
Argentina-San Luis,542652,0.026,0.0095,0.0095,0.0095
Argentina-San Luis,542664,0.026,0.0095,0.0095,0.0095
Argentina-Santa Fe,54342,0.0095,0.0095,0.0095,0.0095
Argentina-Tucuman,54381,0.0192,0.0108,0.0108,0.0095
Argentina-Zarate,54348,0.0095,0.0095,0.0095,0.0095
Armenia,374,0.086,0.086,0.0851,0.084
Armenia Cellular,3745,0.1736,0.1693,0.147,0.105
Armenia Cellular,3747,0.1736,0.1693,0.147,0.105
Armenia Cellular,3749,0.1736,0.1693,0.147,0.105
Armenia Cellular-Armentel,37491,0.1554,0.1554,0.1554,0.1049
Armenia Cellular-Armentel,37496,0.1554,0.1554,0.1554,0.1049
Armenia Cellular-Armentel,37499,0.1554,0.1554,0.1554,0.1049
Armenia Cellular-Nagoni,37497,0.126,0.1255,0.1238,0.1238
Armenia Cellular-Orange,37455,0.1629,0.1523,0.1523,0.1259
Armenia Cellular-Orange,37495,0.1629,0.1523,0.1523,0.1259
Armenia Cellular-Vivacell,37477,0.1651,0.1523,0.1523,0.128
Armenia Cellular-Vivacell,37493,0.1651,0.1523,0.1523,0.128
Armenia Cellular-Vivacell,37494,0.1651,0.1523,0.1523,0.128
Armenia Cellular-Vivacell,37498,0.1651,0.1523,0.1523,0.128
Armenia-N-Karabakh,37447,0.1239,0.1239,0.0839,0.0839
Armenia-Ucom,37411,0.0977,0.0956,0.0945,0.0945
Armenia-Yerevan,37410,0.086,0.084,0.083,0.0671
Aruba,297,0.0756,0.0735,0.0735,0.0725
Aruba Cellular,29756,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,29759,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,297600,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,297622,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,29766,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,29769,0.1821,0.1805,0.1805,0.1575
Aruba Cellular,2979,0.1821,0.1805,0.1805,0.1575
Aruba Cellular-Digicel,297630,0.1757,0.1715,0.1715,0.1704
Aruba Cellular-Digicel,297640,0.1757,0.1715,0.1715,0.1704
Aruba Cellular-Digicel,297641,0.1757,0.1715,0.1715,0.1704
Aruba Cellular-Digicel,29773,0.1757,0.1715,0.1715,0.1704
Aruba Cellular-Digicel,29774,0.1757,0.1715,0.1715,0.1704
Ascension Island,247,1.155,1.155,1.155,1.155
Australia,61,0.014,0.012,0.012,0.01
Australia Cellular,614,0.07,0.025,0.025,0.023
Australia Cellular-Optus,61401,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61402,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61403,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61411,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61412,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61413,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61421,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61422,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61423,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61431,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61432,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61434,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61435,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61466,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614684,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614685,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614686,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614687,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614688,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614689,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61478,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614790,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,614791,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61481,0.0714,0.025,0.025,0.023
Australia Cellular-Optus,61482,0.0714,0.025,0.025,0.023
Australia Cellular-Satellite,611,0.0361,0.03,0.03,0.025
Australia- Satellite Premium 1,6114331,10.5,10.5,10.5,10.5
Australia-Adelaide,6187,0.0135,0.012,0.012,0.0085
Australia-Adelaide,61881,0.0135,0.012,0.012,0.0085
Australia-Adelaide,61882,0.0135,0.012,0.012,0.0085
Australia-Adelaide,61883,0.0135,0.012,0.012,0.0085
Australia-Adelaide,61884,0.0135,0.012,0.012,0.0085
Australia-Brisbane,6173,0.0135,0.01,0.01,0.0085
Australia-Canberra,61261,0.016,0.011,0.011,0.0085
Australia-Canberra,61262,0.016,0.011,0.011,0.0085
Australia-Melbourne,6138,0.0135,0.01,0.01,0.0085
Australia-Melbourne,6139,0.0135,0.01,0.01,0.0085
Australia-Perth,6186,0.0135,0.01,0.01,0.0085
Australia-Perth,61892,0.0135,0.01,0.01,0.0085
Australia-Perth,61893,0.0135,0.01,0.01,0.0085
Australia-Perth,61894,0.0135,0.01,0.01,0.0085
Australia-Sydney,6128,0.0135,0.012,0.012,0.0085
Australia-Sydney,6129,0.0135,0.012,0.012,0.0085
Austria,43,0.0096,0.0081,0.0074,0.0074
Austria Cellular-A1,43664,0.0198,0.018,0.0174,0.0174
Austria Cellular-A1,43680,0.0198,0.018,0.0174,0.0174
Austria Cellular-A1,43688,0.0198,0.018,0.0174,0.0174
Austria Cellular-A1,4369988,0.0198,0.018,0.0174,0.0174
Austria Cellular-A1,4369989,0.0198,0.018,0.0174,0.0174
Austria Cellular-Hutchinson,43660,0.0198,0.018,0.0174,0.0174
Austria Cellular-Hutchinson,4367833,0.0198,0.018,0.0174,0.0174
Austria Cellular-Hutchinson,4367890,0.0198,0.018,0.0174,0.0174
Austria Cellular-Hutchinson,4367891,0.0198,0.018,0.0174,0.0174
Austria Cellular-Orange,43681,0.0198,0.018,0.0174,0.0174
Austria Cellular-Orange,43699,0.0198,0.018,0.0174,0.0174
Austria Cellular-Telering,43650,0.0198,0.018,0.0174,0.0174
Austria Cellular-Telering,43676,0.0198,0.018,0.0174,0.0174
Austria Cellular-Telering,43677,0.0198,0.018,0.0174,0.0174
Austria-Premium,43710,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43711,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43718,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43720,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43730,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43740,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43780,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43800,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43804,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43810,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43820,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43821,0.2625,0.2625,0.2625,0.2625
Austria-Premium,43828,0.2625,0.2625,0.2625,0.2625
Austria-Vienna,431,0.0096,0.0081,0.0074,0.0074
Azerbaijan,994,0.1799,0.1788,0.1788,0.1779
Azerbaijan Cellular,99444,0.2993,0.2987,0.2987,0.273
Azerbaijan Cellular,99460,0.2993,0.2987,0.2987,0.273
Azerbaijan Cellular-Azercell,99450,0.293,0.2919,0.2919,0.2363
Azerbaijan Cellular-Azercell,99451,0.293,0.2919,0.2919,0.2363
Azerbaijan Cellular-Azerphone,99470,0.2993,0.2987,0.2987,0.2699
Azerbaijan Cellular-Azerphone,99477,0.2993,0.2987,0.2987,0.2699
Azerbaijan Cellular-Bakcell,99455,0.2993,0.2987,0.2987,0.2699
Azerbaijan Cellular-Catel,99440,0.2993,0.2987,0.2987,0.2363
Bahamas,1242,0.0956,0.0583,0.0572,0.0425
Bahamas Cellular,1242357,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242359,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242375,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242376,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242395,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242421,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242422,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242423,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242424,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242425,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242426,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242427,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242428,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242429,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242431,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242432,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242433,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242434,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242435,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242436,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242437,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242438,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242439,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242441,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242442,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242443,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242445,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242446,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242447,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242448,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242449,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242451,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242452,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242453,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242454,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242455,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242456,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242457,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242458,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242462,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242463,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242464,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242465,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242466,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242467,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242468,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242470,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242471,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242472,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242473,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242474,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242475,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242476,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242477,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242478,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242479,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242481,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242524,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242525,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242533,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242535,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242544,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242551,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242552,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242553,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242554,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242556,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242557,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242558,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242559,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242565,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242577,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242636,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242646,0.1901,0.1223,0.0641,0.0636
Bahamas Cellular,1242727,0.1901,0.1223,0.0641,0.0636
Bahrain,973,0.0389,0.0344,0.0248,0.0224
Bahrain Cellular,9733,0.0625,0.059,0.0578,0.0339
Bahrain Cellular,9737,0.0625,0.059,0.0578,0.0339
Bahrain Cellular-Batelco,973383,0.0594,0.0572,0.0572,0.0389
Bahrain Cellular-Batelco,973384,0.0594,0.0572,0.0572,0.0389
Bahrain Cellular-Batelco,973385,0.0594,0.0572,0.0572,0.0389
Bahrain Cellular-Batelco,973388,0.0594,0.0572,0.0572,0.0389
Bahrain Cellular-Batelco,97339,0.0594,0.0572,0.0572,0.0389
Bahrain Cellular-Zain,97336,0.061,0.0588,0.0582,0.0449
Bahrain Cellular-Zain,973377,0.061,0.0588,0.0582,0.0449
Bahrain Cellular-Zain,973663,0.061,0.0588,0.0582,0.0449
Bahrain Cellular-Zain,973666,0.061,0.0588,0.0582,0.0449
Bahrain-Premium,9738,0.026,0.0236,0.023,0.0204
Bahrain-Premium,9739,0.026,0.0236,0.023,0.0204
Bangladesh,880,0.0288,0.0275,0.0275,0.0275
Bangladesh Cellular,8801,0.0275,0.0235,0.0165,0.0263
Bangladesh Cellular-Aktel,88018,0.0275,0.0235,0.0165,0.025
Bangladesh Cellular-City,88011,0.0275,0.0235,0.0165,0.025
Bangladesh Cellular-Grameen,88017,0.0278,0.0235,0.0165,0.025
Bangladesh Cellular-Sheba,88019,0.0278,0.0235,0.0165,0.025
Bangladesh-Chittagong,88031,0.0288,0.0275,0.0275,0.0275
Bangladesh-Dhaka,8802,0.0288,0.024,0.024,0.026
Bangladesh-Sylhet,880821,0.0285,0.0275,0.0275,0.0275
Barbados,1246,0.1244,0.116,0.116,0.1155
Barbados Cellular,124623,0.2027,0.197,0.197,0.1789
Barbados Cellular,124624,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246250,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246251,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246252,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246253,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246254,0.2027,0.197,0.197,0.1789
Barbados Cellular,1246255,0.2027,0.197,0.197,0.1789
Barbados Cellular-Digicel,1246256,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,1246257,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,1246258,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,1246259,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,124626,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,124682,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,124683,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,124684,0.2024,0.1944,0.1944,0.1789
Barbados Cellular-Digicel,124685,0.2024,0.1944,0.1944,0.1789
Belarus,375,0.2919,0.2898,0.2825,0.1523
Belarus Cellular,37525,0.2877,0.2877,0.2872,0.1917
Belarus Cellular,37529,0.2877,0.2877,0.2872,0.1917
Belarus Cellular,3753334,0.2877,0.2877,0.2872,0.1917
Belarus Cellular,3753335,0.2877,0.2877,0.2872,0.1917
Belarus Cellular-MTS,375292,0.2919,0.2877,0.2835,0.1458
Belarus Cellular-MTS,375295,0.2919,0.2877,0.2835,0.1458
Belarus Cellular-MTS,375297,0.2919,0.2877,0.2835,0.1458
Belarus Cellular-MTS,375298,0.2919,0.2877,0.2835,0.1458
Belarus Cellular-MTS,37533,0.2919,0.2877,0.2835,0.1458
Belarus Cellular-Velcom,375291,0.2993,0.2877,0.2825,0.1469
Belarus Cellular-Velcom,375293,0.2993,0.2877,0.2825,0.1469
Belarus Cellular-Velcom,375296,0.2993,0.2877,0.2825,0.1469
Belarus Cellular-Velcom,375299,0.2993,0.2877,0.2825,0.1469
Belarus Cellular-Velcom,37544,0.2993,0.2877,0.2825,0.1469
Belgium,32,0.0136,0.0131,0.0124,0.0124
Belgium Cellular-Base,3248,0.0224,0.0211,0.0203,0.0203
Belgium Cellular-Mobistar,3249,0.0224,0.0211,0.0203,0.0203
Belgium Cellular-Mobistar,32770005,0.0224,0.0211,0.0203,0.0203
Belgium Cellular-Proximus,32460,0.0224,0.0211,0.0203,0.0203
Belgium Cellular-Proximus,3247,0.0224,0.0211,0.0203,0.0203
Belgium Cellular-Telenet,324681,0.0328,0.029,0.026,0.026
Belgium Cellular-Telenet,324682,0.0328,0.029,0.026,0.026
Belgium Cellular-Telenet,324683,0.0328,0.029,0.026,0.026
Belgium Premium,3217,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3218,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3244,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3245,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3270,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3272,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3273,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3275,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3277,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3290,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3295,0.0535,0.0535,0.0535,0.0535
Belgium Premium,3296,0.0535,0.0535,0.0535,0.0535
Belgium Premium-Other,324630,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324659,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324660,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324661,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324662,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324663,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324664,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324665,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324666,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324667,0.3675,0.3675,0.3675,0.3675
Belgium Premium-Other,324669,0.3675,0.3675,0.3675,0.3675
Belgium Universal Access,32702,0.0535,0.0535,0.0535,0.0535
Belgium Universal Access,32703,0.0535,0.0535,0.0535,0.0535
Belgium Universal Access,32704,0.0535,0.0535,0.0535,0.0535
Belgium Universal Access,32706,0.0535,0.0535,0.0535,0.0535
Belgium Universal Access,32707,0.0535,0.0535,0.0535,0.0535
Belgium-Antwerp,323,0.0136,0.0131,0.0124,0.0124
Belgium-Brussels,322,0.0136,0.0131,0.0124,0.0124
Belize,501,0.1821,0.1821,0.1821,0.157
Belize Cellular,5016,0.1906,0.1885,0.1885,0.1885
Belize Cellular-Speednet,50165,0.1906,0.1885,0.1885,0.1885
Belize Cellular-Speednet,50166,0.1906,0.1885,0.1885,0.1885
Belize Cellular-Speednet,50167,0.1906,0.1885,0.1885,0.1885
Benin,229,0.2027,0.2027,0.2027,0.1661
Benin Cellular,2299,0.2027,0.2027,0.2027,0.1661
